ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Who,Other - Who,Region,Other - Region,Date/Time,Security Presence,Other - Security Presence,Cleaning Evidence,Other - Cleaning Evidence,Signs-Assistance,Other - Signs-Assistance,Signs-Other,Other - Signs-Other,Flagging,Other - Flagging,Notes about this datum,x,y,Sign Category-Bin1,Sign Category Sentiment-Bin2,Sign Category Overall Sentiment-Bin 3,Signs Within Same Image,Post-Fire Period (Years)
467,7fe22be5-9163-4c75-b279-49c9501ea4a4,16:53.7,sean.anderson_CSUCIGIS,16:53.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:37,,,,,,,Construction/Rebuilding,,,,DJL Construction,-118.5578161,34.07635886,Rebuilding-Construction Sign,Rebuilding,positive,1,1
468,d73ff9a0-051b-482d-862e-b90084d45460,16:56.5,sean.anderson_CSUCIGIS,16:56.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:38,,,,,"County,City,State",,,,,,"3 separate signs protecting homeowners:1)  calOShA Protect Yourself, 2) Consuner alert from CSLB Disaster Hotline 3) unlicensed contractors beware",-118.5574697,34.07681992,Government-Rules,Clean-up Rules,neutral,1,1
1042,d73ff9a0-051b-482d-862e-b90084d45460,16:56.5,sean.anderson_CSUCIGIS,16:56.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:38,,,,,"County,City,State",,,,,,"3 separate signs protecting homeowners:1)  calOShA Protect Yourself, 2) Consuner alert from CSLB Disaster Hotline 3) unlicensed contractors beware",-118.5574697,34.07681992,Government-Rules,Clean-up Rules,neutral,2,1
1043,d73ff9a0-051b-482d-862e-b90084d45460,16:56.5,sean.anderson_CSUCIGIS,16:56.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:38,,,,,"County,City,State",,,,,,"3 separate signs protecting homeowners:1)  calOShA Protect Yourself, 2) Consuner alert from CSLB Disaster Hotline 3) unlicensed contractors beware",-118.5574697,34.07681992,Government-Rules,Clean-up Rules,neutral,3,1
469,3cbbb839-948d-4886-bcfe-bc0f2165cb57,16:59.1,sean.anderson_CSUCIGIS,16:59.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:40,,,,,,,For_Sale-Ad,,,,Douglas Ellisman Real Estate,-118.5574197,34.07713187,For Sale,Sale Offer,negative,1,1
470,dea167ab-adbb-47a4-b59a-8d46a9f45082,17:01.4,sean.anderson_CSUCIGIS,17:01.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:41,,,,,,,other,For Lease,,,,-118.5641405,34.07754159,For Lease,Lease Offer,positive,1,1
471,e0b89cf2-5257-424c-bae4-47e4fea62565,17:03.5,sean.anderson_CSUCIGIS,17:03.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:42,,,,,,,For_Sale-Ad,,,,,-118.5648112,34.07952709,For Sale,Sale Offer,negative,1,1
472,4556f45b-d54d-48b4-9382-9b2eb57785c1,17:05.3,sean.anderson_CSUCIGIS,17:05.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:48,,,,,,,For_Sale-Ad,,,,,-118.5631669,34.07943651,For Sale,Sale Offer,negative,1,1
473,0d45d7f2-04fb-4e35-a745-fbfddadef48c,17:08.5,sean.anderson_CSUCIGIS,17:08.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:49,,,,,,,Trespass_Warning,,,,,-118.5631749,34.07941154,Security-Stay Away,Security-Negative,negative,1,1
474,bf71fca2-9d1e-4ba2-9a44-a787d08154fc,17:18.7,sean.anderson_CSUCIGIS,17:18.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:49,,,,,,,Construction/Rebuilding,,,,,-118.5631624,34.07863293,Rebuilding-Construction Sign,Rebuilding,positive,1,1
475,16777ef9-37e1-48ba-b0e2-226f530de7a3,17:41.9,sean.anderson_CSUCIGIS,17:41.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:49,,,,,,,Construction/Rebuilding,,,,,-118.562313,34.07844844,Rebuilding-Construction Sign,Rebuilding,positive,1,1
476,4d821363-de9d-48f2-8267-98596debdbc9,17:44.0,sean.anderson_CSUCIGIS,17:44.0,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:50,,,,,,,Pro-Community,,,,Palisades Forever,-118.5600635,34.07687962,Pro-Community Strong,Pro-Community,positive,1,1
477,51fb94dc-eaf9-4a52-8e5e-abf582ee3fd5,17:45.2,sean.anderson_CSUCIGIS,17:45.2,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:51,,,,,,,Construction/Rebuilding,,,,Quick Response Restoration,-118.5582119,34.07706482,Rebuilding-Construction Sign,Rebuilding,positive,1,1
478,d4536c7a-ee02-4fda-a73a-9cd6c98f712e,17:45.9,sean.anderson_CSUCIGIS,17:45.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:52,,,,,,,"Critical_of_Trump,Critical_of_Newsom,Critical_of_Gov't",,,,They Let Us Burn,-118.5627428,34.07135884,Government Conspiracy,Negative Government,negative,1,1
479,4337c42b-58a7-43a8-b76c-f4c20073a786,17:47.4,sean.anderson_CSUCIGIS,17:47.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 19:55,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.549176,34.04175204,Government Conspiracy,Negative Government,negative,1,1
480,fca3dbfa-fa1c-477f-a988-e865d7c9d3bf,17:48.8,sean.anderson_CSUCIGIS,17:48.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:03,,,,,,,Pro-Community,,,,Palisades Don’t Quit Flag…tattered underneath American Flag,-118.5464321,34.04324706,Pro-Community Strong,Pro-Community,positive,1,1
481,e4b99a89-1796-44ee-9242-7488aaa220f1,17:49.8,sean.anderson_CSUCIGIS,17:49.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:04,,,,,,,"Construction/Rebuilding,Trespass_Warning",,,,No Trespassing and Rhino Construction,-118.5464701,34.04325129,Rebuilding-Construction Sign,Rebuilding,positive,1,1
1044,e4b99a89-1796-44ee-9242-7488aaa220f1,17:49.8,sean.anderson_CSUCIGIS,17:49.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:04,,,,,,,"Construction/Rebuilding,Trespass_Warning",,,,No Trespassing and Rhino Construction,-118.5464701,34.04325129,Security-Stay Away,Security-Negative,negative,2,1
482,ba262a0d-fa58-421b-b174-b67b7be1d9ec,17:51.3,sean.anderson_CSUCIGIS,17:51.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:05,,,,,other,Lots of rebuilding signs,,,,,Offering Construction services,-118.5465917,34.04370556,Contractor Ad,Ads-Neutral,neutral,1,1
483,a4e76144-b7ed-44aa-adc6-ae4b3ce1b26a,17:53.3,sean.anderson_CSUCIGIS,17:53.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:07,,,,,,,"Construction/Rebuilding,other",Robot Built Homes,,,Cosmicbuilding.com   (310) 363-0516,-118.5461241,34.04384492,Rebuilding-Construction Sign,Rebuilding,positive,1,1
484,d2d398b4-263a-435c-ad6c-13a497f24aac,18:02.5,sean.anderson_CSUCIGIS,18:02.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:10,,,,,,,Construction/Rebuilding,,,,JG Demolition,-118.5458859,34.04393487,Rebuilding-Construction Sign,Rebuilding,positive,1,1
485,fb4ea827-6999-4fa5-98f1-595033f08a6b,18:05.9,sean.anderson_CSUCIGIS,18:05.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:11,,,,,,,Trespass_Warning,,,,,-118.5455578,34.04406549,Security-Stay Away,Security-Negative,negative,1,1
486,8e1c6f58-145f-47fd-a4ef-bb1b85631e10,18:08.2,sean.anderson_CSUCIGIS,18:08.2,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:12,,,,,,,Trespass_Warning,,,,,-118.5450483,34.04442811,Security-Stay Away,Security-Negative,negative,1,1
487,73f79d95-a222-427b-a34e-10629b63ccfd,18:10.5,sean.anderson_CSUCIGIS,18:10.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:12,,,,,,,"Pro-Community,Construction/Rebuilding",,,,Palisades Strong Faynsod Construction Sign,-118.5448164,34.04461087,Pro-Community Strong,Pro-Community,positive,1,1
488,81d3231d-1ee2-4ba9-bc2e-6957a65f4e13,18:11.9,sean.anderson_CSUCIGIS,18:11.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:13,,,,,,,Construction/Rebuilding,,,,Ginter Construction,-118.5447177,34.04470977,Rebuilding-Construction Sign,Rebuilding,positive,1,1
489,31e42a81-c51b-4528-a711-9b70d9bdfdf9,18:13.4,sean.anderson_CSUCIGIS,18:13.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:14,,,,,,,For_Sale-Ad,,,,,-118.5440516,34.04519546,For Sale,Sale Offer,negative,1,1
490,ac0d837c-af33-4d29-bed0-0ed80045348a,18:14.8,sean.anderson_CSUCIGIS,18:14.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:15,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5435167,34.04788946,Government Conspiracy,Negative Government,negative,1,1
491,2fce071b-4076-492e-840d-cdbb1b95c06e,18:16.5,sean.anderson_CSUCIGIS,18:16.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:16,,,,,,,Pro-Community,,,,This Home Will Rise Again,-118.5433199,34.04711324,Pro-Community Strong,Pro-Community,positive,1,1
492,c75f3baa-8b91-4703-bce2-a3f269c0a8b2,18:18.3,sean.anderson_CSUCIGIS,18:18.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:17,,,,,,,Pro-Community,,,,This Home Will Rise Agsin,-118.5433321,34.04667147,Pro-Community Strong,Pro-Community,positive,1,1
493,8b974da9-ceeb-4cb7-8afb-e2f8ad1a9e9b,18:20.4,sean.anderson_CSUCIGIS,18:20.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:19,,,,,,,For_Sale-Ad,,,,,-118.5427425,34.04661408,For Sale,Sale Offer,negative,1,1
494,2d2ac6e2-727c-49a0-99a4-3b3af5ab6bad,18:22.1,sean.anderson_CSUCIGIS,18:22.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:19,,,,,,,For_Sale-Ad,,,,,-118.542249,34.04716237,For Sale,Sale Offer,negative,1,1
495,a071713b-b611-4394-9abd-d50700b29217,18:24.5,sean.anderson_CSUCIGIS,18:24.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:20,,,,,,,"For_Sale-Ad,other",American Flag,,,,-118.5419924,34.04745996,For Sale,Sale Offer,negative,1,1
1045,a071713b-b611-4394-9abd-d50700b29217,18:24.5,sean.anderson_CSUCIGIS,18:24.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:20,,,,,,,"For_Sale-Ad,other",American Flag,,,,-118.5419924,34.04745996,Pro-Community,Pro-Community,positive,2,1
496,80907738-36b3-48cb-8a62-cc54fd8a4ade,18:26.3,sean.anderson_CSUCIGIS,11:35.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:21,,,,,,,For_Sale-Ad,,,,,-118.5417264,34.04791674,For Sale,Sale Offer,negative,1,1
497,97efeaf1-ffd1-4b71-ad26-0d454981769e,18:27.8,sean.anderson_CSUCIGIS,18:27.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:21,,,,,,,"Critical_of_Bass,Critical_of_Newsom,Critical_of_Gov't",,,,They Let Us Burn,-118.5417314,34.04841094,Government Conspiracy,Negative Government,negative,1,1
498,c7be7dae-3bd3-4033-83a1-7b0ae4c52c1c,18:29.7,sean.anderson_CSUCIGIS,18:29.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:22,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5425216,34.04842284,Government Conspiracy,Negative Government,negative,1,1
499,654a421e-5450-4281-a0b9-127c235fbe43,18:31.2,sean.anderson_CSUCIGIS,10:56.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:23,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5402423,34.04885618,Government Conspiracy,Negative Government,negative,1,1
500,5c846044-9ee4-47e0-bee8-c59155108574,18:32.7,sean.anderson_CSUCIGIS,39:20.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:25,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5373003,34.04868412,Government Conspiracy,Negative Government,negative,1,1
501,9e416e0a-ea19-4f10-845c-05c8079e871d,18:34.0,sean.anderson_CSUCIGIS,18:34.0,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:25,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5369362,34.04874935,Government Conspiracy,Negative Government,negative,1,1
502,d335867d-9f3d-44eb-b88d-ad0209ffc6a6,18:35.7,sean.anderson_CSUCIGIS,18:35.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:26,,,,,,,other,For Lease,,,16070 Sunset Now Leasing,-118.5357204,34.04885532,For Lease,Lease Offer,positive,1,1
503,a3d24b2e-4056-4434-aaa4-df141f17da9a,18:37.0,sean.anderson_CSUCIGIS,18:37.0,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:27,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5285641,34.04885436,Government Conspiracy,Negative Government,negative,1,1
504,0f00d5cc-9a98-42d6-a14d-c5587df91c3f,18:38.3,sean.anderson_CSUCIGIS,37:37.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:29,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.527307,34.04801187,Government Conspiracy,Negative Government,negative,1,1
505,71f51a7f-5c50-496b-8b97-2f45b15c01c3,18:39.9,sean.anderson_CSUCIGIS,18:39.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:30,,,,,,,other,Art Mural of people-free Coastline on CVS Building,,,,-118.5258762,34.04670025,Pro-Community Art & Memory,Pro-Community,positive,1,1
506,9ed001b2-2e7f-41d3-9b40-b43950e187d9,18:41.3,sean.anderson_CSUCIGIS,18:41.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:31,,,,,NGO,,Pro-Community,,,,Palisades Recovery Coalition,-118.5248775,34.04649621,Wildfire Resources,Resources,positive,1,1
507,bc048be9-29ac-445e-aca5-961cac79fd97,18:42.6,sean.anderson_CSUCIGIS,18:42.6,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:33,,,,,,,Pro-Community,,,,Palisades Pride,-118.5240806,34.04640485,Pro-Community Pride,Pro-Community,positive,1,1
508,93030266-614b-4776-b812-70a540e709dd,18:43.7,sean.anderson_CSUCIGIS,18:43.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:34,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5240986,34.04637062,Government Conspiracy,Negative Government,negative,1,1
509,d7cbde06-9cb0-4676-93f0-d7a59de73d42,18:45.1,sean.anderson_CSUCIGIS,18:45.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:35,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn,-118.5224009,34.04533647,Government Conspiracy,Negative Government,negative,1,1
510,56f190ce-5dca-48f2-a425-29f53ba33cac,18:46.1,sean.anderson_CSUCIGIS,18:46.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:41,,,,,"Private_Sector-other,other",Debris Removal Services and Secuirity Sign.,Trespass_Warning,,,,,-118.5198548,34.04569925,Security-Stay Away,Security-Negative,negative,1,1
1046,56f190ce-5dca-48f2-a425-29f53ba33cac,18:46.1,sean.anderson_CSUCIGIS,18:46.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:41,,,,,"Private_Sector-other,other",Debris Removal Services and Secuirity Sign.,Trespass_Warning,,,,,-118.5198548,34.04569925,Rebuilding-Construction Sign,Rebuilding,positive,2,1
511,29d47dc7-2abd-4582-8672-3a2a23818299,18:48.3,sean.anderson_CSUCIGIS,18:48.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:43,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn x4 signs,-118.5198355,34.04567617,Government Conspiracy,Negative Government,negative,1,1
1045,29d47dc7-2abd-4582-8672-3a2a23818299,18:48.3,sean.anderson_CSUCIGIS,18:48.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:43,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn x4 signs,-118.5198355,34.04567617,Government Conspiracy,Negative Government,negative,2,1
1046,29d47dc7-2abd-4582-8672-3a2a23818299,18:48.3,sean.anderson_CSUCIGIS,18:48.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:43,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn x4 signs,-118.5198355,34.04567617,Government Conspiracy,Negative Government,negative,3,1
1047,29d47dc7-2abd-4582-8672-3a2a23818299,18:48.3,sean.anderson_CSUCIGIS,18:48.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:43,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Burn x4 signs,-118.5198355,34.04567617,Government Conspiracy,Negative Government,negative,4,1
512,3bee5374-49a8-4439-aa0d-0015800c2b9a,18:49.4,sean.anderson_CSUCIGIS,18:49.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:48,,,,,,,"Pro-Community,Trespass_Warning",,,,The Home Will Rise Again & Palisades Patrol,-118.5183915,34.04422694,Pro-Community Strong,Pro-Community,positive,1,1
1047,3bee5374-49a8-4439-aa0d-0015800c2b9a,18:49.4,sean.anderson_CSUCIGIS,18:49.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:48,,,,,,,"Pro-Community,Trespass_Warning",,,,The Home Will Rise Again & Palisades Patrol,-118.5183915,34.04422694,Security-Stay Away,Security-Negative,negative,2,1
513,7ec9b5ac-d2a7-4095-89a4-9355237fcfbf,18:50.7,sean.anderson_CSUCIGIS,18:50.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:51,,,,,,,Pro-Community,,,,Palisades Forever,-118.5178239,34.04155443,Pro-Community Strong,Pro-Community,positive,1,1
514,76c17eb3-bb25-4fc8-99f2-cdc2cd192f59,18:52.4,sean.anderson_CSUCIGIS,18:52.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:53,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Butn & Karen Bass Resign Now signs,-118.5193618,34.04199556,Government Conspiracy,Negative Government,negative,1,1
1048,76c17eb3-bb25-4fc8-99f2-cdc2cd192f59,18:52.4,sean.anderson_CSUCIGIS,18:52.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:53,,,,,,,"Critical_of_Newsom,Critical_of_Bass,Critical_of_Gov't",,,,They Let Us Butn & Karen Bass Resign Now signs,-118.5193618,34.04199556,Anti-Mayor,Negative Government,negative,2,1
515,5a7c192a-e207-4e59-a35b-7fa634203a49,18:55.0,sean.anderson_CSUCIGIS,18:55.0,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:56,,,,,Private_Sector-other,,,,,,Geology and other services consulting services…neutral?,-118.50937,34.04856165,Soil Testing Ad,Ads-Neutral,neutral,1,1
516,b5d6fa33-c200-4e2b-a318-83a2f831d267,18:58.1,sean.anderson_CSUCIGIS,09:43.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 20:59,,,,,,,Pro-Community,,,,Pali Love in Christmas Lights,-118.5078714,34.04715893,Pro-Community Pride,Pro-Community,positive,1,1
517,2e795710-3abb-4951-9978-c3abae107b0e,19:00.8,sean.anderson_CSUCIGIS,19:00.8,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 21:07,,,,,,,other,,,,Not sure how to characterize: Hands Off Our Yards: Zone 0 Won’t Stop Fires.   Www.zonezerofacts.org,-118.5048566,34.05098222,Government Conspiracy,Negative Government,negative,1,1
518,126d4000-4769-4057-8148-742d2a11a46d,19:01.7,sean.anderson_CSUCIGIS,45:57.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 21:12,,,,,,,Critical_of_Gov't,,,,Hands Off Our Yards,-118.4790092,34.05825844,Government Conspiracy,Negative Government,negative,1,1
519,04fd3e51-dcbe-49f7-8d30-8b2533fd97e6,19:02.2,sean.anderson_CSUCIGIS,19:02.2,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/3/26 21:13,Private_Security,,,,,,,,,,,-118.4784439,34.05841853,,,,1,1
520,ce393b50-4f1d-42b9-b932-778873083705,09:24.9,sean.anderson_CSUCIGIS,09:24.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:03,,,,,,,Predatory_Ads,,,,Fire Lawyer Ad at bus stop,-118.1322156,34.16855117,Lawyer-Ambulance Chaser,Lawyers,negative,1,1
521,98e61859-710a-4f39-8022-27a3ecf5cee3,09:28.7,sean.anderson_CSUCIGIS,09:28.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:05,,,,,NGO,,,,,,Hope Now Community Resource Center-Positive,-118.131859,34.17687935,Wildfire Resources,Resources,positive,1,1
522,6914c614-5696-49df-ac73-7d9316233429,09:31.5,sean.anderson_CSUCIGIS,09:31.5,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:07,,,,,Private_Sector-other,,Pro-Community,,,,B&D Auto Center Altadena Strong-We Are Open,-118.1317283,34.17922862,Pro-Community Strong,Pro-Community,positive,1,1
523,c402af1c-204b-4edd-ad35-bae2f45806c5,09:33.9,sean.anderson_CSUCIGIS,09:33.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:08,,,,,,,"Pro-Community,other",Humor/Satire,,,Eaton Fire Residents United along with a roasting marshmallow sign,-118.1312317,34.18027577,Pro-Community Strong,Pro-Community,positive,1,1
1049,c402af1c-204b-4edd-ad35-bae2f45806c5,09:33.9,sean.anderson_CSUCIGIS,09:33.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:08,,,,,,,"Pro-Community,other",Humor/Satire,,,Eaton Fire Residents United along with a roasting marshmallow sign,-118.1312317,34.18027577,Pro-Community Strong,Pro-Community,positive,2,1
524,5747124d-eb2f-495d-954b-b43dd5068baa,09:36.6,sean.anderson_CSUCIGIS,09:36.6,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:12,,,,,Private_Sector-other,,,,,,Prefab Homes mobile billboard Ad,-118.1320259,34.1796761,Rebuilding-Construction Sign,Rebuilding,positive,1,1
525,e6721738-0338-413a-b3cf-2e6a58723cb6,09:39.3,sean.anderson_CSUCIGIS,09:39.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:14,,,,,,,Pro-Community,,,,We Are Altadena Strong,-118.1330515,34.17996876,Pro-Community Strong,Pro-Community,positive,1,1
526,d7a68d9e-d572-4948-9d66-49e822a80e94,09:45.8,sean.anderson_CSUCIGIS,09:45.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:17,,,,,,,Pro-Community,,,,Altadena Strong We Will Rebuild,-118.1315995,34.18568828,Pro-Community Strong,Pro-Community,positive,1,1
527,be6dcb92-0bc9-444e-9e98-684069656478,09:47.3,sean.anderson_CSUCIGIS,09:47.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:20,,,,,,,other,Pro-Environment,,,Saving Altadena’s At Risk Trees,-118.1291383,34.18579296,Pro-Environment,Pro-Environment,positive,1,1
528,935ef829-a9a0-4bc4-94b3-7168711707b6,09:48.8,sean.anderson_CSUCIGIS,09:48.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:22,,,,,other,Pro-Environment,,,,,Saving Altadena’s At Risk Trees,-118.1269946,34.18582566,Pro-Environment,Pro-Environment,positive,1,1
529,8df5522e-0e87-40b2-8f0a-5cc680b38230,09:52.4,sean.anderson_CSUCIGIS,09:52.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:23,,,,,,,Pro-Community,,,,Altadena Not For Sale,-118.1216843,34.18585243,Pro-Community Not For Sale,Pro-Community,positive,1,1
530,0b9fecc8-816a-4d6e-b3bd-a792252b6009,09:54.0,sean.anderson_CSUCIGIS,09:54.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:24,,,,,"State,County",,,,,,Wildfire Safe Clean-Up Rules,-118.1198922,34.18582539,Government-Rules,Clean-up Rules,neutral,1,1
531,101849bf-f5ca-46b1-b873-4dbc987a35c2,09:56.4,sean.anderson_CSUCIGIS,09:56.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:25,,,,,,,Pro-Community,,,,Dena Has 9 Lives-Sign is broken and crumbling,-118.1185028,34.18584308,Humor & Satire,Humor,positive,1,1
532,3d07fa63-b7ae-4451-a39c-11280864384c,10:01.9,sean.anderson_CSUCIGIS,10:01.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:26,,,,,,,Pro-Community,,,,Altadena Strong signs (2 of them),-118.1183502,34.18585262,Pro-Community Strong,Pro-Community,positive,1,1
1050,3d07fa63-b7ae-4451-a39c-11280864384c,10:01.9,sean.anderson_CSUCIGIS,10:01.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:26,,,,,,,Pro-Community,,,,Altadena Strong signs (2 of them),-118.1183502,34.18585262,Pro-Community Strong,Pro-Community,positive,2,1
533,c0f02433-317d-4ab3-9a76-c8fa6fa4a4a4,10:03.6,sean.anderson_CSUCIGIS,10:03.6,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:27,,,,,,,Construction/Rebuilding,,,,Plaster & Patina,-118.1160497,34.18586836,Rebuilding-Construction Sign,Rebuilding,positive,1,1
